ExperimentID,Serie,Modelo,Repeticao,ValMetric,MSE,RMSE,MAE,MAPE,theil,ARV,IA,POCID
chamados_v4_fs_mlp_mutualinfo,sunspot,1mlpmutualinfo,7,20.107428,275.658183,16.602957,13.511880,33.224733,0.337602,0.156988,0.962288,78.571429
chamados_v4_fs_mlp_mutualinfo,sunspot,1mlpmutualinfo,8,20.107428,310.463761,17.619982,14.079762,36.130932,0.333770,0.177995,0.957194,71.428571
chamados_v4_fs_mlp_mutualinfo,sunspot,1mlpmutualinfo,9,20.107428,279.746193,16.725615,13.655824,34.380033,0.339977,0.160602,0.961548,78.571429
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,0,0.357100,0.184371,0.429385,0.374677,13.276647,1.013400,0.420057,0.900274,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,1,0.357100,0.187370,0.432863,0.380611,13.540220,1.061203,0.440214,0.897033,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,2,0.357100,0.183705,0.428609,0.373453,13.261349,1.045323,0.422540,0.900216,50.000000
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,3,0.357100,0.185397,0.430578,0.374892,13.271385,1.013376,0.419973,0.899932,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,4,0.357100,0.180700,0.425088,0.368304,13.067690,1.033236,0.414125,0.902146,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,5,0.357100,0.183945,0.428888,0.374602,13.425348,1.196157,0.454763,0.896672,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,6,0.357100,0.184760,0.429837,0.374765,13.410847,1.197105,0.454880,0.896353,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,7,0.357100,0.185462,0.430653,0.375617,13.317507,1.027401,0.424752,0.899373,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,8,0.357100,0.184817,0.429903,0.375092,13.289864,1.013506,0.420884,0.900029,57.142857
chamados_v4_fs_mlp_mutualinfo,windspeedfortaleza,1mlpmutualinfo,9,0.357100,0.185305,0.430471,0.375201,13.289226,1.015457,0.421532,0.899789,57.142857
