ExperimentID,Serie,Modelo,Repeticao,Strategy,N_Features_Selected,N_Features_Total,Selected_Indices,Selected_Lag_Names
chamados_pct10_fs_mlp_ftest,sunspot,1mlppct10ftest,8,f_test,9,26,10;14;15;16;17;20;21;24;25,lag_16;lag_12;lag_11;lag_10;lag_9;lag_6;lag_5;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,sunspot,1mlppct10ftest,9,f_test,9,26,10;14;15;16;17;20;21;24;25,lag_16;lag_12;lag_11;lag_10;lag_9;lag_6;lag_5;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,0,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,1,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,2,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,3,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,4,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,5,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,6,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,7,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,8,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
chamados_pct10_fs_mlp_ftest,windspeedfortaleza,1mlppct10ftest,9,f_test,13,13,0;1;2;3;4;5;6;7;8;9;10;11;12,lag_13;lag_12;lag_11;lag_10;lag_9;lag_8;lag_7;lag_6;lag_5;lag_4;lag_3;lag_2;lag_1
